type,news,shared_site_name,source
real,"❝Filistin halkına ikinci bir Nekbe yaşatmaya, Allah'ın izniyle kimsenin gücü yetmez, yetmeyecektir❞

Cumhurbaşkanı Erdoğan, Yeni Yüzyılda Türkiye-Malezya Stratejik İşbirliği Toplantısı'nda konuştu",https://twitter.com/anadoluajansi/status/1888899461591486881,AA
real,"Dışişleri Bakanlığı, Hamas ile İsrail arasında varılan ateşkes için yazılı açıklama yayımladı

— Hamas ile İsrail arasında varılan ateşkes mutabakatını memnuniyetle karşılıyoruz

— Türkiye, önümüzdeki süreçte de Filistin halkına destek olmaya devam edecektir",https://twitter.com/anadoluajansi/status/1879639035322450246,AA
real,"— Bu ülke Filistin'i gördüğüm, konuştuğum ya da okuduğum diğer tüm ülkelerden daha fazla destekliyor.

— Bence her ülke Türkiye'yi örnek alsa, bu insani krizi hafifletebiliriz.

— Cumhurbaşkanı Erdoğan'a ve Türkiye'ye, destekleri için müteşekkirim.

Dünyaca ünlü sporcu ABD'li",https://twitter.com/anadoluajansi/status/1824845604721430700,AA
real,"🗣️ Filistin Ulusal Ekonomi Bakanı Muhammed el-Amur:

▪️ Türkiye'den ithalatımızın bir kısmı İsrail pazarından ve İsrailli tüccarlar üzerinden yapılıyordu. Bunun yasaklanmasının ardından, Filistin pazarındaki tüm işlemler Filistinli tüccarlar aracılığıyla yapılmaya başlandı ve",https://twitter.com/anadoluajansi/status/1853322418296611236,AA
real,"Filistin Ulusal Ekonomi Bakanı Muhammed el-Amur, Türkiye-Filistin ticaretine ilişkin Anadolu Ajansı'na konuştu

▪️ Filistin bizim isteğimizle İsrail'e ticaret yasağından muaf tutuldu
▪️ Türk hükümetinden, Filistin topraklarını Türkiye'nin İsraillilerle ticareti yasaklama",https://twitter.com/anadoluajansi/status/1853322291796463666,AA
real,"📍 Yalova
📍 Sakarya
📍 Niğde
📍 Zonguldak
📍 Kırıkkale
📍 Konya
📍 Erzincan
📍 Düzce
📍 Hakkari

Türkiye'nin çeşitli yerlerinde Filistin için destek gösterileri düzenlendi",https://twitter.com/anadoluajansi/status/1842961766629679157,AA
real,"Türkiye genelinde 5-6 Ekim tarihlerinde Filistin'e destek yürüyüşleri düzenlenecek

📍 60’tan fazla şehirde düzenlenecek

🇵🇸 Filistin’de yaşanan insanlık dramına dikkat çekilecek

🪧 Eylemlere çeşitli meslek grupları da destek verecek

🗣️ Anadolu Sivil Toplum Kuruluşları",https://twitter.com/anadoluajansi/status/1842172838955892986,AA
real,"Cumhurbaşkanı Erdoğan, Cezayir Cumhurbaşkanı Tebbun ile telefonda görüştü

• Cumhurbaşkanı Erdoğan, Cezayir Cumhurbaşkanı Tebbun'u yeniden seçilmesi dolayısıyla tebrik etti
• Cumhurbaşkanı Erdoğan, Tebbun'u Türkiye'ye davet etti
• Görüşmede, Filistin halkına yönelik İsrail",https://twitter.com/anadoluajansi/status/1832843752739652044,AA
real,"İsrail'in UNRWA'nın faaliyetlerine son verme kararına Türkiye ve dünyadan tepkiler ⤵️

Türkiye: 

İsrail Meclisinin, UNRWA işgal altındaki Filistin topraklarındaki faaliyetlerine son verilmesi amacıyla attığı adımlar, uluslararası hukuku açıkça ihlal etmektedir

Norveç: 

Norveç,",https://twitter.com/anadoluajansi/status/1851354611904303141,AA
real,"❝Anadolu Ajansı, Uluslararası Ceza Mahkemesi ve Uluslararası Adalet Divanı'na katliamın bütün delillerini sundu. Biz Türkiye olarak Filistin'deki akan kanın durdurulmasıyla ilgili çabalarımızı sürdürmeye devam ediyoruz.❞

Adalet Bakanı Tunç, AK Parti Şanlıurfa İl Başkanlığı'nda",https://twitter.com/anadoluajansi/status/1827013350972113141,AA
real,"Cumhurbaşkanı Erdoğan, Birleşik Arap Emirlikleri Devlet Başkanı Al Nahyan'la telefonda görüştü 

Görüşmede Türkiye ile BAE ikili ilişkileri, Suriye ve Filistin'deki son durum, bölgesel ve küresel konular ele alındı",https://twitter.com/anadoluajansi/status/1873702001076277538,AA
real,"— İsrail rejimi işlediği savaş suçlarında herhangi bir sınır tanımıyor. Biz Gazze ve Lübnan'da kalıcı ve derhal bir ateşkesi destekliyoruz

— Bölgede savaşın yayılması ciddi tehdittir. Biz barıştan yanayız ancak her türlü senaryoya da hazırız

— Türkiye'nin Filistin halkını",https://twitter.com/anadoluajansi/status/1847611526481432891,AA
real,"İletişim Başkanlığından Cumhurbaşkanı Erdoğan'ın Arnavutluk Başbakanı Edi Rama'yı kabulüne ilişkin açıklama ⤵️

• Görüşmede Türkiye-Arnavutluk ilişkilerinin geliştirilmesi ve bölgesel-küresel konular ele alındı
• Cumhurbaşkanı Erdoğan, İsrail'in Gazze ve Filistin'deki",https://twitter.com/anadoluajansi/status/1837962662996783359,AA
real,"❝Filistin'e döneceğim ve oradaki üniversitelerde akademisyen olacağım günü bekliyorum❞

Türkiye Burslusu Filistinli öğrenciler, Filistin'deki zorlukları, Türkiye'deki eğitim süreçlerini ve geleceğe dair umutlarını anlattı",https://twitter.com/anadoluajansi/status/1844845176721686750,AA
real,"📍 Afyonkarahisar
📍 Amasya
📍 Bitlis
📍 Kocaeli
📍 Samsun
📍 Sivas
📍 Şanlıurfa

Türkiye'nin farklı illerinde Filistin'e destek yürüyüşleri düzenlendi",https://twitter.com/anadoluajansi/status/1843041038782374358,AA
real,"❝Türkiye, bölgesel bir güç olarak barışın sağlanmasında kilit rol üstlenebilir❞ 

İsrailli tarihçi ve profesör Ilan Pappe, Türkiye’nin Filistin meselesindeki rolüne ilişkin AA'ya açıklamalarda bulundu",https://twitter.com/anadoluajansi/status/1841214001524686957,AA
real,"Cumhurbaşkanı Erdoğan, Yeni Yüzyılda Türkiye-Malezya Stratejik İşbirliği toplantısı kapsamında kamu çalışanları ve üniversite öğrencilerine hitap etti

Gazze'nin yeniden inşası

▪️ Filistin halkına ikinci bir Nekbe yaşatmaya, Allah'ın izniyle kimsenin gücü yetmez, yetmeyecektir",https://twitter.com/anadoluajansi/status/1888907477749559631,AA
real,"Cumhurbaşkanı Erdoğan, ""Türkiye-Pakistan İş Forumu""nda konuştu

Gazze Şeridi'ndeki gelişmeler:

— Gazze, Gazzeli kardeşlerimizindir. İnşallah ebediyyen de öyle kalacaktır

— (Filistin'de) Yeni bir Nekbe yaşanmaması için biz de üzerimize düşeni her alanda yapmaya devam edeceğiz",https://twitter.com/anadoluajansi/status/1890014078615314707,AA
real,"#Filistin: Kendi vatanında 'mülteci'

[Video🎥] Balfour Bildirisi'nin üstünden yüz yıl geçmesine rağmen etkileri Filistinlilerin hayatında hala hissediliyor",https://twitter.com/anadoluajansi/status/938749273415577600,AA
real,"❝Filistin'i destekleyen gösterilerin yasaklanmasına yönelik adımlar atılırken, kutsal kitabımız Kur'an-ı Kerim'i hedef alan saldırılara ifade özgürlüğü gerekçesiyle izin verilmesi çifte standarttır❞

Dışişleri Bakanı Fidan, AB Delegasyonu büyükelçilerini kabulünde konuştu",https://twitter.com/anadoluajansi/status/1719026273429737524,AA
real,"🇹🇷 Milli Savunma Bakanlığından ""daima hazır"" paylaşımı
•⁠ ⁠Videoda, ""fil yürüyüşü"" yapan Türk F-16 savaş uçaklarının görüntülerine yer verildi
•⁠ ⁠Askeri bir terim olan ""fil yürüyüşü"", bir tehlike anında uçakların tam mühimmatlı kalkışa hazır olduğunu ifade etmek için",https://twitter.com/anadoluajansi/status/1849496079403729144,AA
real,"#CumhurbaşkanıErdoğan: #Filistin devletinin başkenti #Kudüs'tür https://t.co/FGk6sCbKTQ

#IslamicUnityForQuds",https://twitter.com/anadoluajansi/status/940965038227116032,AA
real,#CumhurbaşkanıErdoğan: #Filistin'i ayağa kaldırmak için var gücümüzle çalışacağız,https://twitter.com/anadoluajansi/status/803551729857994752,AA
real,"❝Filistin'e yönelik kararlı duruşu nedeniyle Cumhurbaşkanı Erdoğan'a sempati duymaya başladım❞

Endonezyalı aile, Cumhurbaşkanı Erdoğan sevgisiyle çocuklarına Erdoğan ismini verdi",https://twitter.com/anadoluajansi/status/1326513775260864514,AA
real,#CumhurbaşkanıErdoğan: #Kudüs #Filistin'in başkentidir,https://twitter.com/anadoluajansi/status/995931720695402496,AA
real,"#AAYılınFotoğrafları oylamasına katılan Cumhurbaşkanı @RT_Erdogan'ın oyu, Filistin direnişinin sembol fotoğrafına oldu",https://twitter.com/anadoluajansi/status/944477687107665920,AA
real,"Cumhurbaşkanı Erdoğan, D-8 Zirvesi'ndeki ""Filistin ve Lübnan"" özel oturumunda konuştu

📌 İsrail'in Golan tepelerinde yasa dışı yerleşimlerini genişletmesi dahil, Suriye'nin toprak bütünlüğünü hiçe sayan adımlarını görüyoruz

📌 İslam ülkeleri olarak İsrail'e karşı atılabilecek",https://twitter.com/anadoluajansi/status/1869762443020316861,AA
real,"Cumhurbaşkanı Erdoğan, Kabine Toplantısı sonrasında konuştu ⤵️

🔘 Gazze'de barış umutlarını tekrar yeşertecek bir kapının aralanması için ne gerekiyorsa yapıyoruz. Netice alıncaya kadar da buna devam edeceğiz

🔘 (Filistin'e destek için) Galata Köprüsü'nde vücut bulan insanlık",https://twitter.com/anadoluajansi/status/1876327879622996010,AA
real,"❝Bağımsız ve coğrafi bütünlüğü haiz, başkenti Kudüs olan bir Filistin devletinin hayata geçirilmesi artık ertelenemez bir ihtiyaçtır❞ 

Cumhurbaşkanı Erdoğan, Yeşilköy'deki Mor Efrem Süryani Kadim Ortodoks Kilisesinin açılış töreninde konuştu",https://twitter.com/anadoluajansi/status/1711037605041537192,AA
real,"— Filistin, karanlık gecelerde bile özgürlüğüne yürüyen bir direnişin adıdır

— Kardeşliğimizin sarsılmaz gücüne olan inancımızla, zulmün gölgesi ne kadar uzun olsa da Filistin’in gökyüzü bir gün mutlaka aydınlanacak

Emine Erdoğan, ""Filistinlilerle Kardeşlik İftarı""na ilişkin",https://twitter.com/anadoluajansi/status/1899732092302282883,AA
real,"Cumhurbaşkanı Erdoğan'ın ziyareti Malezya basınında geniş yer buldu ⤵️

➡️ Berita Harian, Malezya Başbakanı Enver İbrahim'in ifadelerine yer verdi: 

❝Cumhurbaşkanı Erdoğan, Filistin için adalet talep eden ve Batı Asya'ya barış getiren cesur ve kararlı bir lider❞",https://twitter.com/anadoluajansi/status/1889375489531531264,AA
real,"Cumhurbaşkanı Erdoğan'ın Asya turuna bölgesel işbirliği ve dayanışma damgasını vurdu

➡️ Cumhurbaşkanı Erdoğan'ın ülke liderlerine Togg hediye ettiği ziyaretlerde, liderler Filistin meselesinde mesajlar verdi

Malezya ⤵️

🔹 İkili ilişkileri ve stratejik işbirliğini geliştirme",https://twitter.com/anadoluajansi/status/1890504215698764197,AA
real,"— İsrail, Filistin topraklarından sürdürdüğü işgale son vermeli ve sebep olduğu zararları da tazmin etmelidir

— 1967 sınırları esas alınarak başkenti Doğu Kudüs olan bağımsız, egemen ve coğrafi bütünlüğü haiz bir Filistin Devleti'nin vücut bulması şarttır

Cumhurbaşkanı Erdoğan,",https://twitter.com/anadoluajansi/status/1889215292879892778,AA
real,"❝Türk milleti olarak Kudüs, Filistin nöbetimiz devam ediyor. Bu ruhla Siyonist rejimin 471 günlük işgali karşısında Gazzeli kardeşlerimizi yalnız bırakmadık❞

Cumhurbaşkanı Erdoğan, Filistinlilerle Kardeşlik İftarı'nda konuştu",https://twitter.com/anadoluajansi/status/1899525730821943417,AA
real,"❝Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan’ın liderliğinde, Filistin davasını uluslararası platformlarda en güçlü şekilde savunuyoruz❞

Cumhurbaşkanlığı İletişim Başkanı Altun'dan ""Gazze İçin El Ele"" yardım kampanyasına ilişkin paylaşım

📌 #AFADtanGazzeyeYardımEli etiketinin",https://twitter.com/anadoluajansi/status/1900635837634933126,AA
real,"Emine Erdoğan, 22. Doha Forumu kapsamında düzenlenen ""Filistin için tek yürek: İşgalin ve soykırımın karanlığında umudu korumak"" programına ilişkin paylaşımda bulundu

— Filistin'de tanık olduğumuz şey bir savaş değil. Bu, sadece en güçlü ve zalim olanın hayatta kaldığı, öteki",https://twitter.com/anadoluajansi/status/1865799454596456542,AA
real,#Filistin ve #Ürdün'deki siyasi gruplardan Cumhurbaşkanı Erdoğan'ın istişare çağrısına destek,https://twitter.com/anadoluajansi/status/1318992969316376576,AA
real,"❝İsrail, devlet gibi değil örgüt gibi davranırsa, sonunda örgüt gibi muamele görmeye başlayacağını unutmamalıdır❞

Cumhurbaşkanı Erdoğan, İsrail-Filistin çatışmasına ilişkin açıklamalarda bulundu",https://twitter.com/anadoluajansi/status/1712052927458889810,AA
real,"❝Hiçbir ideoloji, hiçbir siyasi menfaat masum bir insanın canından daha değerli değildir❞

Emine Erdoğan, Filistin Halkıyla Uluslararası Dayanışma Günü'ne ilişkin paylaşımda bulundu",https://twitter.com/anadoluajansi/status/1862451509708881974,AA
real,"Cumhurbaşkanı Erdoğan, AK Parti Çevre, Şehir ve Kültür Başkanlığınca hazırlanan Filistin Direnişi Sergisi'ni ziyaret etti",https://twitter.com/anadoluajansi/status/1866485520534016461,AA
real,"❝Gazze ve Lübnan'daki kardeşlerimize el uzatmaya çalışıyoruz. Gönderdiğimiz 86 bin tonu aşan yardımla Filistin'e en fazla destek olan ülkelerden biriyiz❞

Cumhurbaşkanı Erdoğan, Uluslararası İnsani Yardım Zirvesi'ne video mesaj gönderdi",https://twitter.com/anadoluajansi/status/1862421241598005751,AA
real,"Cumhurbaşkanı Erdoğan, 10 Aralık Dünya İnsan Hakları Günü dolayısıyla sosyal medya hesabından paylaşım yaptı

— Bugün İnsan Hakları Evrensel Beyannamesi’nin tüm dünyanın gözü önünde çiğnendiği yerlerin başında, Gazze ve işgal altındaki Filistin toprakları gelmektedir

— İnsan",https://twitter.com/anadoluajansi/status/1866427881598992512,AA
real,"Cumhurbaşkanı Erdoğan yarın Lübnan Başbakanı Mikati'yi kabul edecek 

Görüşmede, ikili ilişkilerin yanı sıra Filistin ve Suriye'ye ilişkin fikir teatisinde bulunulacağı açıklandı",https://twitter.com/anadoluajansi/status/1869076357684076928,AA
real,"❝(Filistin) Savaş ve insanlık suçu işleyenlerden tek tek hesap sorulması amacıyla verdiğimiz mücadele artarak devam edecek❞

Cumhurbaşkanı Erdoğan, AK Parti Adana 8. Olağan İl Kongresi'nde konuştu",https://twitter.com/anadoluajansi/status/1880602453781229658,AA
real,"Filistin İnisiyatifi Platformu, İsrail'in Gazze saldırılarını protesto etmek için Edirnekapı'dan Beyazıt'a kadar insan zinciri oluşturdu",https://twitter.com/anadoluajansi/status/1723708472745730360,AA
real,"#Canlı: Cumhurbaşkanı Erdoğan, Kahire’de ""D-8 Teşkilatı 11. Zirve Toplantısı’’ kapsamında Filistin ve Lübnan’daki Duruma İlişkin Özel Oturum’da konuşuyor",https://twitter.com/anadoluajansi/status/1869740826479206539,AA
real,"Emine Erdoğan, İsrail'in Gazze'ye yönelik saldırılarına ilişkin açıklamalarda bulundu

— Dünya, bir kez daha insanlık vicdanını sarsan bir trajediye tanıklık ediyor

— Katil İsrail, ateşkesi hiçe sayarak Filistin topraklarında masumları hedef almaya devam ediyor

— Filistin halkı",https://twitter.com/anadoluajansi/status/1902054605954920538,AA
real,"Cumhurbaşkanı Erdoğan, İsrail ile Hamas arasında ateşkese ilişkin açıklamalarda bulundu

— Filistin Direniş Hareketi Hamas ile İsrail arasındaki ateşkes görüşmelerinin anlaşmayla sonuçlanmasını memnuniyetle karşılıyoruz

— Anlaşmanın, Filistinli kardeşlerimiz başta olmak üzere",https://twitter.com/anadoluajansi/status/1879625055719563580,AA
real,"•⁠ Cumhurbaşkanı Erdoğan: Egemen bir Filistin Devleti'nin kurulması daha fazla geciktirilemez
•⁠ Irak'ın kuzeyinde 5 PKK'lı terörist etkisiz hale getirildi
•⁠ Yurt genelinde yarından itibaren sıcaklıklar artacak",https://twitter.com/anadoluajansi/status/1889675829858464054,AA
real,"❝Cumhurbaşkanımız insanlık vicdanının sesi olmuştur. Bu haklı sesi bastırmak isteyen, başta İsrail olmak üzere uluslararası siyonist çevreler büyük bir telaş içindeler. Tarih bütün soykırımcılar ve destekçileri için aynı şekilde sonuçlanmıştır❞",https://twitter.com/anadoluajansi/status/1817705570712912049,AA
real,"Cumhurbaşkanı Erdoğan, Malezya Başbakanı Enver İbrahim ile ortak basın toplantısında konuştu

Filistin ve Gazze
⬛️ İsrail, Filistin topraklarında sürdürdüğü işgale son vermeli ve sebep olduğu zararları da tazmin etmelidir

⬛️ 1967 sınırları esas alınarak başkenti Doğu Kudüs olan",https://twitter.com/anadoluajansi/status/1889206466764013715,AA
real,"❝Zirveye katılan ülkelerin oy birliği ile şu andan itibaren Filistin, Latin Amerika için Bolivarcı İttifak-Halkın Ticaret Anlaşması Zirvesine daimi üye olarak kabul edildi ve kardeş ülke kategorisine alındı❞

Venezuela Devlet Başkanı Nicolas Maduro, Caracas'ta düzenlenen Latin",https://twitter.com/anadoluajansi/status/1869049922030551291,AA
real,"Üniversite öğrencileri, düzenledikleri gösterilerle İsrail'in Gazze'ye yönelik saldırılarına tepki gösterdi, Avrupa ve Amerika'da çeşitli üniversitelerde Filistin için yapılan protestolara destek verdi ⤵️

• Nevşehir
• Afyonkarahisar
• Konya
• Batman
• İstanbul
• Gaziantep",https://twitter.com/anadoluajansi/status/1788260953139589367,AA
real,"Üniversite öğrencilerinden ABD ve Avrupa üniversitelerindeki Filistin eylemlerine destek

Türkiye'nin farklı illerindeki üniversite öğrencileri, İsrail'in Gazze'ye yönelik saldırılarına tepki göstermek, Avrupa ve Amerika'da çeşitli üniversitelerde Filistin için yapılan",https://twitter.com/anadoluajansi/status/1786483195824730256,AA
real,"ODTÜ'de Filistin'e destek eylemi düzenlendi

• Üniversite öğrencileri, İsrail'in Gazze'ye yönelik saldırılarına tepki gösterdi
• Avrupa ve Amerika'da çeşitli üniversitelerde Filistin için yapılan protestolara destek verdi",https://twitter.com/anadoluajansi/status/1788955317260222646,AA
real,"— Felsefe bölümü ofisini arayıp tutuklandığımı söyleyebilir misiniz? — Adınız ne?
— Noelle McAfee Felsefe bölümü başkanı
Atlanta’daki Emory Üniversitesi’nde Felsefe Bölümü Başkanı Profesör Noelle McAfee, Amerika'daki bir üniversitede İsrail'in Filistin'e yönelik",https://twitter.com/anadoluajansi/status/1783782929207844957,AA
real,"Beyaz Saray önünde toplanan binlerce kişi Filistin’e destek gösterisi düzenledi 

AA Amerika Haberleri Müdürü Can Hasasu, destek gösterisine ilişkin detayları Washington DC’den aktardı",https://twitter.com/anadoluajansi/status/1721105078952857822,AA
real,"Marmara Üniversitesinde öğrenciler ve akademisyenler Filistin'e destek eylemi düzenledi

• İsrail'in Gazze'ye yönelik saldırılarına tepki gösterildi
• Avrupa ve Amerika'da çeşitli üniversitelerde Filistin için yapılan protestolara destek verildi",https://twitter.com/anadoluajansi/status/1787874047776166365,AA
real,"🎙️ Filistin kökenli Amerikalı modeller Bella ve Gigi Hadid'in babası Mohamed Hadid, Gazze'de 7 Ekim'den bu yana süren İsrail saldırılarını New York'ta AA Amerika Haberleri Müdürü Can Hasasu'ya değerlendirdi

▶️ Tamamı YouTube'da",https://twitter.com/anadoluajansi/status/1729557013250924732,AA
real,"Sivas Cumhuriyet Üniversitesinde öğrenciler Filistin'e destek yürüyüşü düzenledi 

• İsrail'in Gazze'ye yönelik saldırılarına tepki gösterildi
• Avrupa ve Amerika'da çeşitli üniversitelerde Filistin için yapılan protestolara destek verildi",https://twitter.com/anadoluajansi/status/1793678296732868656,AA
real,"— 24 Temmuz'da Amerika Birleşik Devletleri Senatosunda bir savaş suçlusu meclis kürsüsüne çıkarak her noktası ve her cümlesi yalana dayalı şov olan bir konuşma yapmıştı

— Bugün burada Mahmud Abbas'ın her cümlesinde hakikati ve Filistin davasını ifade ettiği bu güzel konuşması",https://twitter.com/anadoluajansi/status/1824098162526572886,AA
real,"• Cumhurbaşkanı Erdoğan: Gazze, Filistin halkının toprağıdır. Amerika'nın bunu kabullenmesi lazım
• İsrail'in Gazze'ye yönelik saldırıları 37. gününde şiddetlenerek sürüyor
• Hazine ve Maliye Bakanı Şimşek: Türkiye'ye yatırımcı güveni geri geldi

Türkiye ve dünya gündeminin 60",https://twitter.com/anadoluajansi/status/1723703510720536702,AA
real,"Edirne'de Trakya Üniversitesi öğrencileri, Gazze'ye destek için dayanışma çadırı kurdu

• İsrail'in Gazze'ye yönelik saldırılarına tepki gösterildi
• Avrupa ve Amerika'da çeşitli üniversitelerde Filistin için yapılan protestolara destek verildi",https://twitter.com/anadoluajansi/status/1791680107947663702,AA
real,"❝Filistinlilerin soykırımını destekleyen ABD hükümetinin destekçisi olmayacağımı söylemek için buradayım❞

ABD'de Filistin'e destek gösterisi düzenlendi, AA Amerika Haberleri Müdürü Can Hasasu detayları başkent Washington'dan aktardı",https://twitter.com/anadoluajansi/status/1746593021641302047,AA
real,"ABD’nin başkenti Washington’da, Kongre Binası’nın önünde toplanan Müslümanlar Filistin’e destek gösterisi düzenledi

AA Amerika Haberleri Müdürü Can Hasasu, detayları ABD'den aktardı",https://twitter.com/anadoluajansi/status/1715469164259709061,AA
real,"Türkiye'nin farklı illerindeki üniversite öğrencileri, İsrail'in Gazze'ye yönelik saldırılarına tepki göstermek, Avrupa ve Amerika'da çeşitli üniversitelerde Filistin için yapılan protestolara destek vermek amacıyla dayanışma gösterileri düzenledi",https://twitter.com/anadoluajansi/status/1787890138057408950,AA
real,"— Soykırımı haklı göstermeye çalışan bir başkan seçtik
— İşte bu duruşla ülkeyi sonsuza kadar değiştireceğiz
Amerika’nın başkenti Washington’daki George Washington Üniversitesinde Filistin'e destek gösterisi devam ediyor",https://twitter.com/anadoluajansi/status/1783893802534555949,AA
real,"Amerika'nın başkenti Washington’da yer alan George Washington Üniversitesi öğrencileri, Filistin'e destek gösterisi düzenlendi",https://twitter.com/anadoluajansi/status/1786168795209359662,AA
real,"❝Herkes Filistin'in yanında yer alırken, Amerika ne yazık ki yine İsrail'in yanında yer almak suretiyle duruşunu ortaya koyuyor❞

Cumhurbaşkanı Erdoğan, İstanbul'da gazetecilerin gündeme ilişkin sorularını yanıtladı",https://twitter.com/anadoluajansi/status/1781308014282059800,AA
real,"ABD'nin başkenti Washington’da binlerce kişi ""Filistin'e destek"" gösterisi düzenledi

AA Amerika Haberleri Editörü @hakancopur1 detayları aktarıyor",https://twitter.com/anadoluajansi/status/1398742865279426565,AA
real,"🇶🇦 Katar 
🇸🇦 Suudi Arabistan 
🇪🇬 Mısır 
🇵🇸 Filistin 
🇮🇷 İran
🇺🇸 Amerika Birleşik Devletleri
🇯🇴 Ürdün 
🇪🇸 İspanya
🇦🇪 Birleşik Arap Emirlikleri
🇬🇧 Birleşik Krallık

Dışişleri Bakanı Fidan’ın, İsrail ve Filistin’de yaşanan gerilimin ardından mevkidaşlarıyla yoğun diplomasi trafiği",https://twitter.com/anadoluajansi/status/1711392454539124996,AA
real,"#Filistin'in Dakar Büyükelçisi Ibraghith: İsrail, Birleşmiş Milletler, Avrupa ve Amerika'nın şımarık çocuğudur",https://twitter.com/anadoluajansi/status/1018276472702636032,AA
real,"Cumhurbaşkanı Erdoğan: ""Gazze bir defa Filistin halkının toprağıdır. Amerika'nın bunu kabullenmesi lazım.""",https://twitter.com/anadoluajansi/status/1723642726711730241,AA
real,"ABD'nin California eyaletine bağlı San Francisco kentinde göstericiler, İsrail'in Gazze'ye yönelik saldırılarını protesto etmek için Union Meydanı'nda bir araya gelerek 'Özgür Filistin' yürüyüşü düzenledi",https://twitter.com/anadoluajansi/status/1738937595759902838,AA
real,"Güney Amerika ülkesi Brezilya'da, Filistin halkına destek ve dayanışma gösterisi düzenlendi",https://twitter.com/anadoluajansi/status/1715242540683669629,AA
real,Filipinler'in başkenti Manila'da ABD Büyükelçiliği binası önünde Filistin'e destek gösterisi yapmak isteyen gruba güvenlik güçleri müdahale etti,https://twitter.com/anadoluajansi/status/1724494909024190634,AA
real,"❝Filistinlilere desteğimizi göstermek için buradayız çünkü buna her zamankinden daha fazla ihtiyaçları var❞

ABD’nin Stockholm Büyükelçiliği önünde düzenlenen Filistin'e destek gösterisinde İsrail'in Gazze'ye saldırıları protesto edildi",https://twitter.com/anadoluajansi/status/1817470051748135336,AA
real,ABD'nin başkenti Washington'da binlerce kişi Filistin'e destek gösterisi düzenledi,https://twitter.com/anadoluajansi/status/1393706537730859014,AA
real,"""#Pensilvanya'ya rahatça yerleşmiş olan maskeli terör""

#DonaldTrump'ın başdanışmanı Flynn'dan FETÖ açıklaması",https://twitter.com/anadoluajansi/status/796606892277637120,AA
real,Trump'ın başdanışmanı Flynn: Washington Türkiye'nin Usame bin Ladin'ine sığınak oluyor,https://twitter.com/anadoluajansi/status/796597525839024128,AA
real,ABD'li vekillerden Trump yönetimine 'Filistin'e destek' çağrısı,https://twitter.com/anadoluajansi/status/1256701263498096645,AA
real,"❝Radikal, Yahudi düşmanı kült lideri Gülen Pennsylvania'da yaşıyor. Gülen'i durdurun❞

New York'ta FETÖ'nün karanlık yüzünü gösteren dijital ekranlı kamyonet dolaştırıldı",https://twitter.com/anadoluajansi/status/1368177858351366144,AA
real,"❝Küçük bir çocuğu hedef almak için bir neden yok❞

ABD'nin başkenti Washington’da düzenlenen ""Filistin'e destek"" gösterisinde binlerce kişi İsrail'e tepki gösterdi",https://twitter.com/anadoluajansi/status/1399334854102114313,AA
real,"❝Açıkçası ABD’de ya da dünyanın herhangi bir yerinde yaşayan Filistinlilerin İsrail hükümeti, ırkçı ve terörist İsrail devleti aleyhine konuşması engelleniyor❞

ABD’de Filistin’e destek gösterileri sürüyor",https://twitter.com/anadoluajansi/status/1395084341248626692,AA
real,"Çok sayıda Filistinli, Türk ve ABD'linin yanı sıra Ortodoks Yahudi gruplar gösteriye destek verdi

Washington sokaklarında binlerce kişi Filistin için yürüdü",https://twitter.com/anadoluajansi/status/1392294735616913408,AA
real,"ABD'nin Chicago kentinde Filistin yanlısı yüzlerce kişi, hükümetin İsrail'e destek vermesini protesto etti",https://twitter.com/anadoluajansi/status/1780551789173150144,AA
real,"ABD'nin San Francisco kentinde Filistin'e destek için bir araya gelen göstericiler, pankartlar ve Filistin bayrakları ile İsrail'in Gazze'ye yönelik saldırılarını protesto etti",https://twitter.com/anadoluajansi/status/1875950393064075757,AA
real,"ABD'nin Kaliforniya eyaletinin San Francisco kentinde, Filistin yanlısı protestocular İsrail'in Gazze ve Refah'a yönelik saldırılarını protesto etti",https://twitter.com/anadoluajansi/status/1796995130081321332,AA
real,"Filistin'in Birleşmiş Milletler Daimi Temsilci Yardımcısı Majed Bamya, BMGK'de ABD'nin Gazze'de ateşkes talep edilen karar tasarısını veto etmesinin ardından konuştu ⤵️

— İsrail için farklı bir BM şartı mı var? Farklı bir uluslararası hukuk sistemi mi var?

— Onların öldürme ve",https://twitter.com/anadoluajansi/status/1859321781141766501,AA
real,"— Bayrağımız bir sembole dönüştü

— Yok olmayacağız fakat kaybedilen hayatlar geri getirilemez

Filistin'in BM Daimi Temsilcisi Riyad Mansur, Birleşmiş Milletler Genel Kurulu'nda konuştu",https://twitter.com/anadoluajansi/status/1789309487662453098,AA
real,"Birleşmiş Milletler Güvenlik Konseyi'nde Filistin'in BM'ye tam üyeliğine ilişkin karar tasarısı oylanacak ⤵️ 

• Tasarının 18 Nisan'da BMGK'de düzenlenecek bakanlar düzeyindeki Filistin toplantısında oylanması bekleniyor 
• ABD'nin BM Daimi Temsilci Yardımcısı Wood: Filistin'in",https://twitter.com/anadoluajansi/status/1780543058674598353,AA
real,"İspanya Başbakanı Sanchez, Birleşmiş Milletler'deki oturumların ardından Filistin devletini tanımak için adım atacaklarını açıkladı",https://twitter.com/anadoluajansi/status/1779962954294726720,AA
